key,position,pi,pi_low,pi_up,xsi,xsi_low,xsi_up,pi2,pi2_low,pi2_up,fwh,fwh_low,fwh_up,thw,thw_low,thw_up,TD,TD_low,TD_up,sites
u.82001-83001,-83001,0.00796097476998,0.00776536978699,0.00811368731724,0.746284029268,0.739759261366,0.751931451406,0.298457856524,0.288626710262,0.306316046598,0.00797261450477,0.00770434979175,0.00834068196508,0.00804354036143,0.00786038441004,0.00821203140254,0.0194734767981,-0.0342864680222,0.0692228458613,819335
d.74001-75001,74001,0.00776918161353,0.00764184560914,0.00797325977444,0.757506183802,0.748445195558,0.763271313101,0.278834884997,0.269200719946,0.285588339679,0.00786512425593,0.00753344213958,0.00815435437574,0.00796118623546,0.00781988200475,0.008095359419,-0.0395502134305,-0.0781695227344,0.00889823811546,886714
d.35001-36001,35001,0.00768776542206,0.00756556963893,0.00781756914481,0.75158207695,0.746367642567,0.755241839907,0.289780832112,0.282534016338,0.297826167607,0.007730353777,0.00752356603078,0.00795672656666,0.00782610311462,0.00771163881483,0.00792740381714,-0.0121063927379,-0.047652391307,0.0245775644068,2003760
u.56001-57001,-57001,0.00768050514967,0.00748165895927,0.00788574990227,0.749440347643,0.742928145413,0.754994129248,0.284597495198,0.279122043556,0.29485549796,0.00759862601087,0.00738332423119,0.00788570822558,0.00778300031677,0.00766232754088,0.00791071278738,0.00709927267822,-0.0392118648344,0.0595073688778,1340101
d.95001-96001,95001,0.00767598459927,0.00734136006303,0.00792832202344,0.755022438652,0.748697425865,0.765413619455,0.292404600539,0.277558868266,0.303642508287,0.00776338583906,0.00728770126538,0.00827228775846,0.00782312103029,0.00757470128286,0.0080759337133,-0.0169259137115,-0.0914013885032,0.0411948748742,602063
u.3001-4001,-4001,0.00757917289626,0.00750177459239,0.00763476485552,0.748548163454,0.746343075649,0.750484548757,0.289794617239,0.285951499392,0.292353972591,0.00753481693622,0.00743292241007,0.00763285612384,0.00767675436037,0.00762474945107,0.00772086611925,0.00905046116457,-0.009070275158,0.0238649495672,9787565
u.54001-55001,-55001,0.00780074857551,0.00763762001683,0.00797959135977,0.746896421212,0.739199874354,0.753695613549,0.288748665742,0.278738097505,0.295772921567,0.00766688152109,0.00742311842889,0.00792962028446,0.0078608561815,0.00771535777199,0.00800656205531,0.0306309946459,-0.0232031798374,0.0762943345751,1393763
u.27001-28001,-28001,0.00770821259506,0.00759818977567,0.00781724783738,0.753609317606,0.749244109012,0.75862740025,0.294023612264,0.287977667453,0.300514706744,0.00785307081656,0.00767765615026,0.0080429223406,0.00785249476776,0.00776262250508,0.00793185636387,-0.0150790257953,-0.0518000989087,0.0232329084179,2469638
d.71001-72001,71001,0.00778728561501,0.00760686610956,0.00803012315076,0.755130801185,0.747179209614,0.762177219791,0.292505913091,0.283671476588,0.300847386101,0.00794418126803,0.00768198652047,0.00830443497921,0.00792585123475,0.00777868034327,0.00812124838842,-0.0112805185482,-0.0589384701453,0.051281373941,939545
u.13001-14001,-14001,0.0075376948287,0.00744523887237,0.00764138980961,0.750080942382,0.746449890144,0.75386257525,0.289861722791,0.285545146915,0.293429077636,0.00756184096318,0.00745561346922,0.00775057881898,0.00767667128424,0.00761395307775,0.00777896063371,-0.0139273914937,-0.0536384805999,0.00880418005946,4402143
u.48001-49001,-49001,0.00777944964297,0.00763741984339,0.00792171820187,0.752076335591,0.746113764032,0.7562822744,0.289811500835,0.281244143417,0.296427448008,0.00779141199826,0.00757011392694,0.00802053085855,0.00790163163114,0.00778848397685,0.00800703308041,-0.00267433926084,-0.0389951747133,0.0353226094608,1531119
d.40001-41001,40001,0.00775207207302,0.00761728144079,0.00787943362419,0.750785435799,0.746340578265,0.756650201025,0.28953053218,0.283520572951,0.297211370473,0.00777833874729,0.00761462048472,0.00799113475912,0.00788618875779,0.00777720791604,0.00799779186096,-0.0092518127989,-0.0423503678013,0.0382164929659,1756879
u.75001-76001,-76001,0.00785544572411,0.00766951841613,0.00804908991073,0.751614661907,0.744855846731,0.75829585959,0.291655765654,0.282785761878,0.301043511802,0.00793575566266,0.00759529461252,0.00829876631637,0.00794030107048,0.00780928253446,0.00813403438027,0.0176763239232,-0.0275247213527,0.0827299455696,932178
d.14001-15001,14001,0.00755295548539,0.0074311401346,0.00765379838577,0.751727808097,0.748812097871,0.75535014033,0.290319198053,0.286387775387,0.294398808335,0.00763416165957,0.00748446658331,0.00779809229543,0.00769961614013,0.00761714585433,0.007782710408,-0.0179500793159,-0.0473143002565,0.0017437907191,4419161
u.73001-74001,-74001,0.00775857883933,0.00757014653463,0.00794814020342,0.74605006105,0.737762935433,0.754065774673,0.290092347462,0.282727332166,0.298873294438,0.00762979625643,0.00738486895279,0.0079533954005,0.00780660554116,0.00763951051677,0.00791111116446,0.0369974810102,-0.00305261903917,0.083882730098,957305
d.6001-7001,6001,0.00752117690216,0.00744513952015,0.00758469010912,0.751343183718,0.748825783914,0.754141135052,0.290237125995,0.28699500832,0.292630112586,0.0075658307678,0.00745061763178,0.00765193621658,0.00764552911008,0.00758450747048,0.00769730166191,-0.00609109453485,-0.0262228132917,0.0114988052467,7910201
u.79001-80001,-80001,0.00776781203008,0.00748458407065,0.00798491448098,0.757835673973,0.750622573303,0.766240589833,0.281477844217,0.271188851529,0.291889195621,0.00791189167032,0.00753432498478,0.00825566540381,0.00795414698288,0.00777089713587,0.00810602962338,-0.0366039593663,-0.118474562776,0.0232921139084,855521
d.88001-89001,88001,0.00764452646668,0.00741024350822,0.00791640031144,0.753988844208,0.744292390625,0.762076844956,0.281984397633,0.269847238782,0.293045651493,0.00759288341042,0.00728581165474,0.00786283169065,0.00782447158307,0.00765473452819,0.00801289685158,-0.0347777195621,-0.0922340993708,0.0285474439269,680175
u.77001-78001,-78001,0.00791654065003,0.00774788638345,0.00817437337086,0.748029650279,0.7388324795,0.756411261153,0.285836553981,0.275740316529,0.296443916075,0.00784151679479,0.00759633272281,0.00819173103055,0.00797172568897,0.00782392096549,0.00818722182945,0.0337142370436,-0.0144691662969,0.0951408529184,897960
u.19001-20001,-20001,0.00769066753434,0.00757308978464,0.00782332014457,0.754547484498,0.750443954014,0.758190643928,0.287518740391,0.283961825241,0.293554482318,0.00778253218174,0.00764029036847,0.00790077778168,0.00784408810508,0.0077491912119,0.00793060911213,-0.0201272345075,-0.039339868093,0.00668542596257,3330873
u.38001-39001,-39001,0.0077036315284,0.00754748423509,0.00785876509405,0.752209281753,0.747206131596,0.757847590397,0.28790107877,0.282921572469,0.292475106686,0.00772797522265,0.00748900210899,0.00792410651435,0.00785027031439,0.00770608967241,0.00795547932778,-0.0163801840722,-0.055792790646,0.0226712920408,1871013
u.91001-92001,-92001,0.00767703316262,0.00749428515337,0.00794362603983,0.753465432456,0.744135319257,0.763241167435,0.292757635917,0.28332691692,0.306406490622,0.00785483999855,0.00757524238766,0.00821452918042,0.00784414915217,0.00766823620476,0.00803662851058,-0.0275637784322,-0.096579275607,0.0463226897526,724500
d.75001-76001,75001,0.00761142552444,0.00740036708409,0.00785376019068,0.753668615532,0.746148309922,0.759495186434,0.287749652906,0.277350189763,0.297648099503,0.00770784202043,0.00742426923423,0.00809135845355,0.0077932022885,0.00763113665435,0.00798488944024,-0.0361731854963,-0.079417963937,0.0253976529577,868600
u.55001-56001,-56001,0.00765778623759,0.00751345248984,0.00782297576862,0.749805994042,0.745242484765,0.75619137347,0.28839188286,0.281162075244,0.296350889544,0.00765254874035,0.00739866200561,0.00789295869301,0.00775577686221,0.0076066068412,0.00789869950917,0.00937705916807,-0.0296660637389,0.0503379773236,1368673
d.54001-55001,54001,0.00763206432349,0.00747779139284,0.00780932567242,0.749954275263,0.74416446503,0.756037886962,0.290812554123,0.28529784764,0.300891108778,0.00769223368363,0.0075136072578,0.00791698353532,0.00776440477621,0.00762598758226,0.00787355242268,-0.00941350211264,-0.0613510895554,0.0384468276398,1340252
u.37001-38001,-38001,0.00769845350792,0.00753076403632,0.00784390376307,0.757041148111,0.752090016526,0.762014393939,0.286427216987,0.27896713126,0.29418620294,0.00780396562823,0.00758230757546,0.00802627934807,0.00787427045385,0.00777527679407,0.00796713843024,-0.0319267768567,-0.0729812762536,0.00425689354951,1914472
d.80001-81001,80001,0.00778752793713,0.00761175981094,0.0080241617581,0.747826697892,0.740028144789,0.754306552443,0.290942087847,0.28229192625,0.304304703494,0.00767466648806,0.00738750169673,0.00806694759875,0.00789444110502,0.00775601639561,0.00809384327274,0.00550658644901,-0.0414314442488,0.0765768481914,777945
u.51001-52001,-52001,0.0077119442083,0.00752232424282,0.00788985533363,0.747266627096,0.740839199241,0.752730743936,0.28857205341,0.280403703115,0.294288320112,0.00759444778591,0.00729062750824,0.00781260857597,0.00784111981956,0.00768972339928,0.00797498593871,-0.00698319985912,-0.0545936489312,0.0356632092436,1460470
u.23001-24001,-24001,0.00770644202024,0.00758841563385,0.00779566577915,0.75200643422,0.748706708252,0.75580579383,0.28683193533,0.281997957371,0.291853801981,0.00774673004602,0.007575613198,0.0079104348484,0.0078572504425,0.00775182993038,0.00795378018737,-0.0185709497112,-0.044364656817,0.00179420993653,2850527
d.86001-87001,86001,0.00774120807607,0.00753011427122,0.00795623112482,0.754274925379,0.745253829979,0.761637678327,0.276239319842,0.264019112367,0.284405098757,0.00776615775211,0.0073989418411,0.00805437452831,0.00791770233749,0.00777444297908,0.00807203382761,-0.0317671629068,-0.0942740464164,0.0227111974409,709639
d.83001-84001,83001,0.00773905602322,0.0075238609929,0.0079626688823,0.751723225313,0.740925195265,0.758129221255,0.278822746979,0.263440748262,0.289100170833,0.0076460135565,0.00727401141122,0.00794967991838,0.00788634727552,0.00768163466492,0.00803922834758,-0.0163675460513,-0.0673607587082,0.0557961348897,743407
u.10001-11001,-11001,0.00766251669115,0.00757341196367,0.00774150046435,0.750783573538,0.747681190195,0.753684750614,0.292969593908,0.288897262246,0.296618972019,0.00771191866397,0.00758422832557,0.00782052936828,0.00776798114065,0.00768729234257,0.00783335411183,0.0053623015366,-0.0210550360806,0.0228431393648,5334967
u.28001-29001,-29001,0.00777494641156,0.00763756287001,0.0079249137767,0.75348166219,0.749636538116,0.758418894584,0.287630981261,0.279571575936,0.294080423578,0.00787035713812,0.0076387123178,0.00808130148852,0.00787537417481,0.00776874392833,0.0080022749939,0.00887623970624,-0.0278235987545,0.044902737908,2406769
u.39001-40001,-40001,0.00775928316165,0.00761714637577,0.00784644979885,0.753916839784,0.748397279003,0.758657303859,0.282391968371,0.27526048138,0.286894454575,0.007755962623,0.00748115817244,0.00794755412506,0.00789810351354,0.00778591167096,0.00798337178018,-0.0116801187597,-0.0454579036906,0.0272895211749,1819616
u.44001-45001,-45001,0.00771294049874,0.007563927319,0.0078581906925,0.74439691066,0.74002633857,0.750656920968,0.287933306421,0.280869193263,0.298390428844,0.00749147651907,0.00719184728072,0.00771281057173,0.00779483122865,0.00765471147368,0.00789935008223,0.0184477358636,-0.0212282665178,0.0479667543231,1637952
d.16001-17001,16001,0.00762342696423,0.00751387753068,0.00771901848937,0.754385163661,0.751479804209,0.758845921838,0.28878058388,0.284541385527,0.292566379991,0.00775708868921,0.00762565232136,0.00794768291697,0.00777534946133,0.00769652659006,0.00785902846154,-0.0200431148827,-0.0401854871596,-0.00179626315593,3968069
d.85001-86001,85001,0.00774448195798,0.00756484328336,0.00791181053357,0.758623914627,0.75086911557,0.766993426141,0.28019067698,0.271022474822,0.290469152569,0.00780047461057,0.00746696973776,0.00811667984883,0.00788877648479,0.00775386292294,0.00804277105239,-0.0147244840555,-0.0813689593233,0.0402584832269,729795
u.84001-85001,-85001,0.00783147900502,0.00762369369704,0.00801766085107,0.755198224241,0.748340011448,0.764825391645,0.292040507461,0.283468925592,0.301860986328,0.00798418903636,0.00767182359144,0.00842150123406,0.00802807738884,0.00782172456064,0.0082386465972,-0.0411317431757,-0.0897594824069,0.0059804133909,805517
d.33001-34001,33001,0.00778635295616,0.00762545417317,0.00793960031925,0.749596115603,0.744678434592,0.754098239489,0.29107364358,0.28635257601,0.297105217321,0.00777799448806,0.0076017948925,0.00795949710991,0.00784920564757,0.00772718672664,0.00797607636254,0.0290930324675,-0.00975656015328,0.06182517799,2105649
u.94001-95001,-95001,0.00783118314187,0.00759102448426,0.00808789299777,0.75302154439,0.743625057385,0.763478277765,0.290077863946,0.28130912826,0.301646626406,0.00787287424687,0.007502134149,0.00830231590608,0.00795359772407,0.00776827108503,0.00823277236626,-0.00236831564399,-0.0614015728532,0.0711086376525,688270
u.31001-32001,-32001,0.00771135921658,0.00757721932648,0.0078222734463,0.749932001532,0.746065711766,0.755530348538,0.2893661928,0.282985805847,0.294673566408,0.0076805127195,0.0075113371777,0.00785822184121,0.00781876316227,0.00770703390654,0.00792148981851,0.00468094842894,-0.0307668721791,0.0392423369192,2204123
u.78001-79001,-79001,0.00794400825446,0.00775486488819,0.00817263060944,0.748147049866,0.739477302889,0.75515625,0.293770600971,0.285535381176,0.302801713659,0.00793709974904,0.00767931075901,0.00830307856689,0.00801409397281,0.00786467439417,0.00817984395277,0.0259479635476,-0.0348048913072,0.0668192071923,871542
d.10001-11001,10001,0.00759006083209,0.00751398553873,0.0076620886446,0.749785661104,0.746898888248,0.752537098603,0.292011363164,0.288139520058,0.295196955737,0.00765205634091,0.00751427862525,0.00776131365601,0.00772351036269,0.00765905482572,0.00778643779537,-0.0104103793265,-0.0349736182544,0.0105193927077,5727240
u.63001-64001,-64001,0.00769661731301,0.00752940498107,0.00786037060207,0.751031387433,0.74506783391,0.757237383802,0.288078439085,0.280360178702,0.296758344049,0.00780353166971,0.00742323524225,0.00805330470392,0.00780727304569,0.00764412785619,0.00793430475163,0.00281996541615,-0.0570594133175,0.0505098652012,1168274
d.51001-52001,51001,0.00773534888712,0.00755889306815,0.00791539716784,0.744446343474,0.738153132595,0.749667695229,0.2869575935,0.279136493599,0.293140574031,0.00767190707104,0.0073968673718,0.00793648748218,0.00780621508577,0.00767821745115,0.00793093632399,0.0245305019071,-0.0207127356496,0.0557421436036,1424264
u.33001-34001,-34001,0.00778768421942,0.00763053470686,0.00794089980907,0.751862676968,0.747301009986,0.755902125294,0.287201698339,0.280244322316,0.293025641124,0.00779438921649,0.00762320893822,0.00799031818131,0.00791676636164,0.00778141090647,0.00802855560242,-0.00626226839236,-0.035542466842,0.0289888349192,2106834
d.91001-92001,91001,0.00776252568953,0.00759572234887,0.0080442364159,0.754805607272,0.745574537494,0.763289867369,0.282732783885,0.271789360674,0.290781166036,0.00783076422551,0.0074858182456,0.00827093345791,0.00790139448767,0.00773477402443,0.00812575313823,-0.0116741311669,-0.0616845952466,0.0425296200801,650813
u.65001-66001,-66001,0.00786678605973,0.00768315895408,0.00806793987922,0.750525027583,0.744241650949,0.756074862182,0.294039705597,0.287777011388,0.30108614607,0.00791332965329,0.00765378223314,0.0082073689922,0.00794481294446,0.00778248487787,0.00807011560352,0.0213645926817,-0.0226711212236,0.0627972932065,1111352
d.21001-22001,21001,0.00767873735881,0.00757027760232,0.00778945624533,0.748128604623,0.745163743524,0.752290166719,0.287442111123,0.282053113072,0.291972941123,0.00760562940568,0.00746582780023,0.00774943582768,0.00776941066263,0.00767374650129,0.00785527098597,0.013484973573,-0.0219818442422,0.0426928203266,3159279
d.34001-35001,34001,0.0077260280255,0.00762132396405,0.00787665282555,0.744041319523,0.739509209711,0.74819416608,0.291708448875,0.286215234295,0.297200309328,0.00763629649209,0.00744654620488,0.00787830495348,0.00778196757327,0.00768053566768,0.00789745571156,0.032583480435,0.00585109241302,0.0720665937363,2061119
u.66001-67001,-67001,0.00765971143539,0.00748338060553,0.0079056641839,0.750261759548,0.741439643025,0.75577510352,0.286535428103,0.278623921476,0.293304625427,0.00772988558521,0.00747032818667,0.00799675016583,0.00775935827246,0.00764594729685,0.00801084335177,0.00849229546806,-0.0491921850616,0.0685200049931,1089020
d.90001-91001,90001,0.0078486216952,0.00756006665861,0.00811024775991,0.747962459602,0.740571078704,0.758823953378,0.287368916437,0.277711987994,0.296679241916,0.00780539846782,0.00739431955328,0.00819133619003,0.00797280593941,0.00778399242062,0.00817900598303,-0.00315602451585,-0.0798620851128,0.0570350927371,659733
d.29001-30001,29001,0.00777861657537,0.00762933772871,0.00789855278435,0.74772117152,0.743444843273,0.751312285119,0.291328451175,0.286924540871,0.297721362635,0.00776551550696,0.0075812598492,0.00794875500769,0.00784483240234,0.00772210424337,0.00795758320281,0.0272473943417,0.00340158555448,0.063766478088,2358988
d.20001-21001,20001,0.00767278455953,0.00758237719375,0.00779739413211,0.749250289106,0.745477948916,0.75392026461,0.290220897936,0.285270697866,0.29494023668,0.0076661135803,0.00754730624663,0.00781252563012,0.00780059797205,0.00774371612178,0.00788233326648,-0.00660396891491,-0.035024117192,0.0213326285074,3312068
d.11001-12001,11001,0.00759662118084,0.00751290549182,0.00768303308581,0.748680644407,0.745970313281,0.751535057966,0.289954752557,0.285479414856,0.293129459762,0.00755754212649,0.00743663470694,0.00767779573638,0.00771381929766,0.00764692888865,0.00777699436176,-0.00152558288607,-0.0317910751593,0.0227770099265,5363487
u.96001-97001,-97001,0.0075838534237,0.00736210998232,0.00783818190802,0.753376286962,0.74360720658,0.759832640489,0.29341601521,0.281068585004,0.306024026922,0.00759116111704,0.00719243995353,0.00790097498335,0.00774312537545,0.00755321661176,0.00792578759684,-0.024431582532,-0.102957791055,0.0343197076066,669806
u.59001-60001,-60001,0.00759440638891,0.0074300366388,0.00777612729271,0.751459803193,0.746673718853,0.757305571523,0.289561991311,0.282265852013,0.299109295344,0.00758979703651,0.00738625443324,0.00805100250269,0.00776186925843,0.0076337661905,0.00790890598934,-0.0287177721216,-0.0769709776245,0.0150948381108,1267446
d.32001-33001,32001,0.00769877866416,0.00752580320309,0.00784916998602,0.753268779656,0.748152144417,0.757481598003,0.289839859807,0.28258253568,0.29730357321,0.00775804732753,0.00748542831847,0.00796875230949,0.00782578537237,0.00769293778489,0.00793316079854,-0.00593993754117,-0.0520018594821,0.0287088413718,2155750
u.7001-8001,-8001,0.00763304599252,0.00756537734691,0.00770435215285,0.751059983675,0.746928372862,0.754005140433,0.286598609216,0.283022018386,0.290687740678,0.00759011067726,0.00748960274151,0.00768327495707,0.00775500510219,0.00768118556605,0.00783826407275,-0.00379777298971,-0.0252383638908,0.0186371568253,6637402
d.13001-14001,13001,0.00760328879852,0.00749652002101,0.00771768297374,0.749055183014,0.745495112491,0.753399255311,0.2905165558,0.285566062008,0.296282323391,0.00761957881668,0.00747439381429,0.00778382577442,0.00770511373173,0.00762167191391,0.00778183738171,0.0069029994449,-0.0240041929961,0.0364694652497,4705497
d.9001-10001,9001,0.00753819947141,0.00745461432992,0.00763694538425,0.750040556463,0.746564226602,0.752831132075,0.289306566426,0.285713724543,0.293758075551,0.00753151586883,0.00741961091195,0.00765596880451,0.00766440348712,0.00759640907816,0.00773707593254,-0.00694993975689,-0.0255927297138,0.0158647465963,6140716
u.71001-72001,-72001,0.00796475521991,0.00775014598261,0.00819040911159,0.751519065972,0.74473228585,0.757659859391,0.288091958056,0.28004426198,0.296567510903,0.00795752498942,0.00760576847431,0.00829403299658,0.00803992361243,0.00788963902831,0.00819009289422,0.0233743539957,-0.0301940652152,0.0924761410589,994363
d.50001-51001,50001,0.00787585862619,0.00771861468436,0.00804764969791,0.74424541525,0.739389586169,0.750314557568,0.288696934155,0.280389305417,0.297513231902,0.0078039301879,0.007553352868,0.00805569711166,0.00788492611849,0.00777274606237,0.00801480064303,0.0583121499466,0.00306141795174,0.117402876853,1447784
u.24001-25001,-25001,0.00771859817427,0.00760174657639,0.00785322268514,0.749039745896,0.745188067719,0.753653981344,0.29246955846,0.28792385826,0.297890763176,0.00771129994015,0.00751797001936,0.00786785570539,0.00781588517755,0.00771618849487,0.00790197104848,0.0101749700585,-0.0375188244349,0.0406948619052,2736062
d.69001-70001,69001,0.00784694276544,0.00762186387172,0.0081500469965,0.746548201745,0.7384086255,0.755081050337,0.291488466566,0.284765661541,0.299517532263,0.00786089833571,0.00758391556815,0.00816026746551,0.00794075358833,0.00773717538292,0.00811522763085,0.0128736821888,-0.0369136844214,0.0827483062003,982064
d.24001-25001,24001,0.00764102143497,0.00749506922531,0.00779980988512,0.749666958808,0.746399138685,0.754497806071,0.287992462651,0.282513504155,0.293232573809,0.00761708014015,0.00743379963468,0.00778892875432,0.00776272172937,0.00766332997106,0.00786134606165,-0.00358902979052,-0.0378434290394,0.0296119100139,2829289
d.49001-50001,49001,0.00779026842766,0.00764193235491,0.00795995266977,0.746127140419,0.739480751572,0.751155326092,0.289037918106,0.281780992851,0.298132202311,0.007680258229,0.00743728187317,0.00790694779757,0.0078722392708,0.00776327013441,0.00802262749454,0.0188444573712,-0.0198594003269,0.0690032893791,1479193
u.50001-51001,-51001,0.00781240242523,0.00761849652137,0.00799286573711,0.747726805285,0.7395531107,0.754762598877,0.285492271146,0.277864705314,0.294242458352,0.00765827056738,0.00735330266656,0.00795254066698,0.0079116338061,0.00773332077912,0.00803151701782,0.00976942226038,-0.0452261448623,0.0576595758075,1495985
u.49001-50001,-50001,0.0077836142693,0.00764242321142,0.00797361307741,0.749908209013,0.744998607686,0.755934015719,0.286558237291,0.277512074077,0.293260441852,0.007682993482,0.00745198042123,0.00792381639636,0.00791531107373,0.00781376322303,0.0080401795749,-0.0076824684271,-0.0517386677031,0.041432323961,1511773
d.68001-69001,68001,0.00779304910475,0.00757975589347,0.00803323879872,0.750575167463,0.743972835314,0.757414897203,0.290053953088,0.282090945803,0.299293439001,0.00778645161503,0.0074790005712,0.00807530757194,0.00793699747433,0.00777206030942,0.00813535782992,-0.0140656094074,-0.0572248825352,0.0364084233055,1005167
u.14001-15001,-15001,0.0075955145712,0.00749861141633,0.00769968265974,0.756521104459,0.752288977798,0.759726297077,0.289837843587,0.285692791938,0.29544585311,0.0077485854545,0.0076058251153,0.00790212881605,0.00777536747534,0.00769523434388,0.0078559833736,-0.0353495070723,-0.0609925307252,-0.00628061982357,4169379
d.30001-31001,30001,0.00770231065993,0.00754333146757,0.00785225490357,0.75028934554,0.745385332607,0.755847038839,0.28904168434,0.282627738807,0.294491537185,0.00766599847094,0.00747306748112,0.00784604593403,0.00777199746872,0.00764595605955,0.00786266371522,0.0250073188397,-0.019719210277,0.0705362608574,2277907
u.41001-42001,-42001,0.00776072033584,0.00758588171643,0.00790019686631,0.751561673489,0.745776490529,0.756428786988,0.293990746947,0.286254785329,0.300147873803,0.00786443967109,0.00765299136989,0.00811595921308,0.00787054554481,0.00774345281585,0.00800048849195,0.00375516806837,-0.040307757203,0.0361743827654,1737178
d.27001-28001,27001,0.0076991281035,0.00760500672793,0.00781278623797,0.750486212525,0.745553743778,0.755648771752,0.289200323524,0.283106391926,0.296438392561,0.00771171645796,0.00749091407069,0.00796714780557,0.00781277822409,0.00773255269526,0.00788623512653,0.00122950403972,-0.0335908848539,0.0419440489059,2511929
d.56001-57001,56001,0.00778416743413,0.00767674525608,0.00802698410871,0.742148384416,0.734657394266,0.74710438313,0.291438417263,0.284502742882,0.301026961969,0.00766781566869,0.00737524581271,0.0079532561759,0.00780468720231,0.00769889963775,0.00797575103439,0.052009041946,0.0167708374863,0.108958460625,1284761
d.99001-100001,99001,0.00780141857041,0.00748322442036,0.00805707234299,0.747644020871,0.740660314325,0.757209222752,0.282141768887,0.270242287181,0.293035525598,0.00752054236638,0.0072395794052,0.00780789410459,0.0078959140359,0.00767454509747,0.00808642337555,0.0122176567424,-0.0715659747808,0.0786505631259,571220
d.77001-78001,77001,0.00772709540482,0.0075160272291,0.00795220222268,0.754066402185,0.744816421733,0.761165072041,0.293363291883,0.284609057413,0.301310920842,0.00801456693393,0.00773873036399,0.00830877784154,0.0078755707473,0.00772069458689,0.00804441990758,-0.0171172370125,-0.0677302817997,0.0538217933011,837282
d.12001-13001,12001,0.0076604433742,0.00755929219365,0.00774316933932,0.748821312488,0.746260661475,0.752216913521,0.289812716244,0.284999680525,0.293818013366,0.0076177092186,0.00749669703822,0.0077687659742,0.0077663733306,0.00768866895743,0.00783955113305,0.00509491393327,-0.0253090507193,0.0265434386003,5020020
u.12001-13001,-13001,0.00763283644895,0.00748759181093,0.00771980600181,0.751661448093,0.74765235792,0.756045258232,0.293451941607,0.289832514965,0.297382986305,0.00774448029119,0.00759188632852,0.00785172038102,0.00776774095213,0.00768690164995,0.00783856642792,-0.0107892638378,-0.047019515601,0.0173632041864,4701888
d.26001-27001,26001,0.00767631851978,0.00753857107345,0.00781575669667,0.752550601526,0.748381435885,0.757219286833,0.292862699158,0.28592923294,0.299381544215,0.00781037203523,0.00759213482526,0.00802808446093,0.00778186503373,0.00767409980639,0.00786976491613,0.00542049454901,-0.0288896695828,0.0443078775611,2586948
d.41001-42001,41001,0.00770100388407,0.00757205447452,0.00788275349573,0.747761149151,0.742782231011,0.753711232382,0.287691033297,0.282190210054,0.296907137438,0.00758909450754,0.00741704225568,0.00783199857567,0.00781716391449,0.00771512636108,0.007939107614,-0.000103841154504,-0.0367772689794,0.0357044061006,1711159
d.15001-16001,15001,0.00759328216078,0.00751072259189,0.00769644083256,0.750671359987,0.747198415251,0.753850470456,0.288858800594,0.283880408831,0.293464550349,0.00758289273151,0.00746408072418,0.00771856627866,0.00772843337613,0.00767028381794,0.00780895789789,-0.0113016547934,-0.0374507091254,0.0118945887127,4178336
d.8001-9001,8001,0.00758473389409,0.00750526257764,0.0076795625929,0.74968268928,0.747101284055,0.752221597059,0.290785727832,0.287059495101,0.29364022489,0.00759613019937,0.00749777419779,0.00769435388063,0.00769802036663,0.00763862283881,0.00776094568045,0.000506777258263,-0.014791879128,0.0185316830983,6622645
u.46001-47001,-47001,0.00777435966661,0.00760918852391,0.00789946280343,0.747856459863,0.743036526508,0.752365297128,0.288894106417,0.282055111808,0.29809815128,0.00764979819106,0.00744307257361,0.00782910802359,0.00783631342924,0.00769892035815,0.00795075648494,0.0295253186451,-0.00885619682818,0.0649035654354,1582985
d.44001-45001,44001,0.0077282325026,0.0075541467059,0.0078774643948,0.748681033053,0.742257283813,0.754298812426,0.285249905288,0.279483179598,0.293654257343,0.00758003694171,0.00739560752859,0.00788202834308,0.00782381361667,0.00769270334041,0.00796617104854,0.0111575606584,-0.032507893148,0.0484162501843,1610674
u.35001-36001,-36001,0.00775488709611,0.00761319360376,0.00786743535025,0.748590402341,0.743643705249,0.752851793583,0.29001851131,0.283782544125,0.295733619106,0.00769884299538,0.00747347615978,0.00789843039796,0.00784079586909,0.00774133546836,0.00795213830205,0.0165267645167,-0.0304839709155,0.0509019643105,2010259
u.97001-98001,-98001,0.0075313587705,0.00727851028357,0.00777410281339,0.75962638243,0.752696045799,0.767553066867,0.28763248795,0.274415121052,0.299514819775,0.00761387839951,0.00730678205471,0.00800294340295,0.00774339606095,0.00751831803328,0.00790391845579,-0.0534616023491,-0.114377321068,0.0247972358829,662171
d.17001-18001,17001,0.00770647210913,0.00759258008053,0.00781433644607,0.751191489362,0.748414898863,0.753991315457,0.290408137974,0.285630938736,0.295306292336,0.00773599441411,0.00758049456264,0.0079024701185,0.00782311928194,0.00773715338544,0.00789337389339,-0.000320978985965,-0.0312448250652,0.0193488712823,3769496
u.98001-99001,-99001,0.007472116257,0.00719047760097,0.00766775953049,0.761393745494,0.754085877222,0.769067612567,0.280112476658,0.271031090894,0.289879544955,0.00760678113939,0.00724733297794,0.00794970454858,0.00774970495053,0.00753186282898,0.00790180866923,-0.0894054482178,-0.148923173855,-0.0136750177094,648784
u.85001-86001,-86001,0.00772341097617,0.00753413245487,0.00793146617146,0.752610667634,0.744410268544,0.76106068012,0.287576978043,0.274478991892,0.296070178199,0.00778214515691,0.00743629418571,0.00812704622006,0.00789349229141,0.00774164224589,0.00812762108205,-0.0285972266924,-0.0791375608121,0.0173661327366,786774
