label,key,start,mid,end,pi,xsi,pi2,fwh,theta_W,tajima,KZl,sites
real,u.16001-17000,-16001,-16501,-17000,0.00778932308905,0.751367349075,0.252877297588,0.00780763176283,0.00782220848696,-0.0136035996731,-0.00397842278929,4255544
real,d.36001-37000,36001,36500,37000,0.00788382273892,0.753231455464,0.255572452076,0.00799718239763,0.00787943685104,0.0018010580561,-0.0244529009481,1731755
real,u.87001-88000,-87001,-87501,-88000,0.0078541346381,0.744763345916,0.252690848969,0.00768511719033,0.00781829593099,0.0148312128357,0.0367412851545,809350
real,d.25001-26000,25001,25500,26000,0.00785922685001,0.751522724469,0.255612983566,0.00791287980133,0.00785779287044,0.000590493287865,-0.0116056131386,2440093
real,u.11001-12000,-11001,-11501,-12000,0.00784986896308,0.750678180875,0.249030567248,0.00776799002119,0.00782900348382,0.00862391972763,0.0177767418932,5769859
real,u.22001-23000,-22001,-22501,-23000,0.00783716716321,0.753578671233,0.254781493481,0.00795912059576,0.00786251832352,-0.0104331001953,-0.0263640755507,3294987
real,u.57001-58000,-57001,-57501,-58000,0.0078887940427,0.750192743764,0.248354813995,0.00778078885874,0.00785297982134,0.0147563374407,0.0233759070458,1323763
real,d.81001-82000,81001,81500,82000,0.00770022637161,0.759334875646,0.251701621932,0.00792997558704,0.00782430490743,-0.0513075734054,-0.049904151349,729516
real,d.89001-90000,89001,89500,90000,0.0079742478631,0.759640739053,0.25136857205,0.00830054016915,0.00793388029308,0.0164615229424,-0.0698942141764,638940
real,d.83001-84000,83001,83500,84000,0.0080082215214,0.750192302908,0.255716597683,0.00805895066379,0.00790876875971,0.0406852681669,-0.0109012306038,705578
real,u.47001-48000,-47001,-47501,-48000,0.00798152717208,0.7477865779,0.251652266796,0.00790354438938,0.00789941663147,0.0336331395125,0.0167791011689,1608479
real,u.83001-84000,-83001,-83501,-84000,0.00794454021501,0.749145622908,0.254995236984,0.00794256509602,0.00791516896941,0.0120061190879,0.0004241040927,864066
real,u.34001-35000,-34001,-34501,-35000,0.00794602968238,0.74868495248,0.253480505136,0.00791125268762,0.00786665095128,0.0326501305201,0.00751406721796,2198996
real,d.87001-88000,87001,87500,88000,0.00788791991413,0.755637783615,0.253299482273,0.00805694936871,0.00788982128645,-0.000779696621562,-0.0364097882585,668362
real,d.56001-57000,56001,56500,57000,0.00780274262467,0.749463199948,0.247847419514,0.00763464892549,0.00783748046119,-0.014340962379,0.0364524864022,1134744
real,d.72001-73000,72001,72500,73000,0.00770490636998,0.753324492636,0.249222534394,0.00774698157331,0.00777223590381,-0.0280284246639,-0.00920064056635,855661
real,u.33001-34000,-33001,-33501,-34000,0.00785091833621,0.749505539376,0.251258264471,0.00777041415321,0.00784516730777,0.00237199878724,0.0174417359285,2263184
